;codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;horarioSeparado;percDisciplina;salaSeparada;predio;lotacao;percOcupacaoReal;percOcupacaoTotal
116;FGA0049 - PROJETO DE SISTEMAS AEROESPACIAIS;1;2022;2;PAOLO GESSINI;30h;246T23;30;6;FGA - CONTEINER 04;4T2;0.2;Cont-4;Container;1.0;6.0;30.0
117;FGA0049 - PROJETO DE SISTEMAS AEROESPACIAIS;1;2022;2;PAOLO GESSINI;30h;246T23;30;6;FGA - CONTEINER 04;4T3;0.2;Cont-4;Container;1.0;6.0;30.0
118;FGA0049 - PROJETO DE SISTEMAS AEROESPACIAIS;1;2022;2;PAOLO GESSINI;30h;246T23;30;6;FGA - CONTEINER 04;6T2;0.2;Cont-4;Container;1.0;6.0;30.0
119;FGA0049 - PROJETO DE SISTEMAS AEROESPACIAIS;1;2022;2;PAOLO GESSINI;30h;246T23;30;6;FGA - CONTEINER 04;6T3;0.2;Cont-4;Container;1.0;6.0;30.0
120;FGA0050 - DINÂMICA DE ESTRUTURAS AEROESPACIAIS;1;2022;2;SERGIO HENRIQUE DA SILVA CARNEIRO;60h;35M34;45;15;FGA - SALA I4;3M3;0.3333333333333333;I4;UAC;45.0;0.3333333333333333;1.0
121;FGA0050 - DINÂMICA DE ESTRUTURAS AEROESPACIAIS;1;2022;2;SERGIO HENRIQUE DA SILVA CARNEIRO;60h;35M34;45;15;FGA - SALA I4;3M4;0.3333333333333333;I4;UAC;45.0;0.3333333333333333;1.0
122;FGA0050 - DINÂMICA DE ESTRUTURAS AEROESPACIAIS;1;2022;2;SERGIO HENRIQUE DA SILVA CARNEIRO;60h;35M34;45;15;FGA - SALA I4;5M3;0.3333333333333333;I4;UAC;45.0;0.3333333333333333;1.0
123;FGA0050 - DINÂMICA DE ESTRUTURAS AEROESPACIAIS;1;2022;2;SERGIO HENRIQUE DA SILVA CARNEIRO;60h;35M34;45;15;FGA - SALA I4;5M4;0.3333333333333333;I4;UAC;45.0;0.3333333333333333;1.0
124;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;PAOLO GESSINI;30h;235M12;45;5;FGA - SALA I1;2M1;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
125;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;PAOLO GESSINI;30h;235M12;45;5;FGA - SALA I1;2M2;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
126;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;PAOLO GESSINI;30h;235M12;45;5;FGA - SALA I1;3M1;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
127;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;PAOLO GESSINI;30h;235M12;45;5;FGA - SALA I1;3M2;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
128;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;PAOLO GESSINI;30h;235M12;45;5;FGA - SALA I1;5M1;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
129;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;PAOLO GESSINI;30h;235M12;45;5;FGA - SALA I1;5M2;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
130;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;JUNGPYO LEE;60h;235M12;45;5;FGA - SALA I1;2M1;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
131;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;JUNGPYO LEE;60h;235M12;45;5;FGA - SALA I1;2M2;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
132;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;JUNGPYO LEE;60h;235M12;45;5;FGA - SALA I1;3M1;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
133;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;JUNGPYO LEE;60h;235M12;45;5;FGA - SALA I1;3M2;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
134;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;JUNGPYO LEE;60h;235M12;45;5;FGA - SALA I1;5M1;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
135;FGA0052 - PROPULSÃO AEROESPACIAL;1;2022;2;JUNGPYO LEE;60h;235M12;45;5;FGA - SALA I1;5M2;0.1111111111111111;I1;UAC;45.0;0.1111111111111111;1.0
136;FGA0053 - TÓPICOS ESPECIAIS EM PROGRAMAÇÃO;1;2022;2;EDSON ALVES DA COSTA JUNIOR;60h;46T45;44;30;FGA - SALAS S7 e I7;4T4;0.6818181818181818;S7;UAC;60.0;0.5;0.7333333333333333
137;FGA0053 - TÓPICOS ESPECIAIS EM PROGRAMAÇÃO;1;2022;2;EDSON ALVES DA COSTA JUNIOR;60h;46T45;44;30;FGA - SALAS S7 e I7;4T5;0.6818181818181818;S7;UAC;60.0;0.5;0.7333333333333333
138;FGA0053 - TÓPICOS ESPECIAIS EM PROGRAMAÇÃO;1;2022;2;EDSON ALVES DA COSTA JUNIOR;60h;46T45;44;30;FGA - SALAS S7 e I7;6T4;0.6818181818181818;S7;UAC;60.0;0.5;0.7333333333333333
139;FGA0053 - TÓPICOS ESPECIAIS EM PROGRAMAÇÃO;1;2022;2;EDSON ALVES DA COSTA JUNIOR;60h;46T45;44;30;FGA - SALAS S7 e I7;6T5;0.6818181818181818;S7;UAC;60.0;0.5;0.7333333333333333
140;FGA0053 - TÓPICOS ESPECIAIS EM PROGRAMAÇÃO;1;2022;2;EDSON ALVES DA COSTA JUNIOR;60h;46T45;44;30;FGA - SALAS S7 e I7;4T4;0.6818181818181818;I7;UAC;40.0;0.75;1.1
141;FGA0053 - TÓPICOS ESPECIAIS EM PROGRAMAÇÃO;1;2022;2;EDSON ALVES DA COSTA JUNIOR;60h;46T45;44;30;FGA - SALAS S7 e I7;4T5;0.6818181818181818;I7;UAC;40.0;0.75;1.1
142;FGA0053 - TÓPICOS ESPECIAIS EM PROGRAMAÇÃO;1;2022;2;EDSON ALVES DA COSTA JUNIOR;60h;46T45;44;30;FGA - SALAS S7 e I7;6T4;0.6818181818181818;I7;UAC;40.0;0.75;1.1
143;FGA0053 - TÓPICOS ESPECIAIS EM PROGRAMAÇÃO;1;2022;2;EDSON ALVES DA COSTA JUNIOR;60h;46T45;44;30;FGA - SALAS S7 e I7;6T5;0.6818181818181818;I7;UAC;40.0;0.75;1.1
144;FGA0055 - TECNOLOGIAS DE FABRICAÇÃO 1;1;2022;2;RHANDER VIANA;60h;35T23;20;18;FGA - SALA S8;3T2;0.9;S8;UAC;45.0;0.4;0.4444444444444444
145;FGA0055 - TECNOLOGIAS DE FABRICAÇÃO 1;1;2022;2;RHANDER VIANA;60h;35T23;20;18;FGA - SALA S8;3T3;0.9;S8;UAC;45.0;0.4;0.4444444444444444
146;FGA0055 - TECNOLOGIAS DE FABRICAÇÃO 1;1;2022;2;RHANDER VIANA;60h;35T23;20;18;FGA - SALA S8;5T2;0.9;S8;UAC;45.0;0.4;0.4444444444444444
147;FGA0055 - TECNOLOGIAS DE FABRICAÇÃO 1;1;2022;2;RHANDER VIANA;60h;35T23;20;18;FGA - SALA S8;5T3;0.9;S8;UAC;45.0;0.4;0.4444444444444444
148;FGA0056 - TECNOLOGIAS DE FABRICAÇÃO 2;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35M34;25;19;FGA - SALA I8;3M3;0.76;I8;UAC;45.0;0.4222222222222222;0.5555555555555556
149;FGA0056 - TECNOLOGIAS DE FABRICAÇÃO 2;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35M34;25;19;FGA - SALA I8;3M4;0.76;I8;UAC;45.0;0.4222222222222222;0.5555555555555556
150;FGA0056 - TECNOLOGIAS DE FABRICAÇÃO 2;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35M34;25;19;FGA - SALA I8;5M3;0.76;I8;UAC;45.0;0.4222222222222222;0.5555555555555556
151;FGA0056 - TECNOLOGIAS DE FABRICAÇÃO 2;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35M34;25;19;FGA - SALA I8;5M4;0.76;I8;UAC;45.0;0.4222222222222222;0.5555555555555556
152;FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;2T4;0.26666666666666666;I1;UAC;45.0;0.26666666666666666;1.0
153;FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;2T5;0.26666666666666666;I1;UAC;45.0;0.26666666666666666;1.0
154;FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;4T4;0.26666666666666666;I1;UAC;45.0;0.26666666666666666;1.0
155;FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;4T5;0.26666666666666666;I1;UAC;45.0;0.26666666666666666;1.0
156;FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;2T4;0.26666666666666666;I2;UAC;60.0;0.2;0.75
157;FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;2T5;0.26666666666666666;I2;UAC;60.0;0.2;0.75
158;FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;4T4;0.26666666666666666;I2;UAC;60.0;0.2;0.75
159;FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;4T5;0.26666666666666666;I2;UAC;60.0;0.2;0.75
160;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35M12;40;39;FGA - SALA I6;3M1;0.975;I6;UAC;40.0;0.975;1.0
161;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35M12;40;39;FGA - SALA I6;3M2;0.975;I6;UAC;40.0;0.975;1.0
162;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35M12;40;39;FGA - SALA I6;5M1;0.975;I6;UAC;40.0;0.975;1.0
163;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35M12;40;39;FGA - SALA I6;5M2;0.975;I6;UAC;40.0;0.975;1.0
164;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;4M1;0.8666666666666667;I6;UAC;40.0;0.975;1.125
165;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;4M2;0.8666666666666667;I6;UAC;40.0;0.975;1.125
166;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;6M1;0.8666666666666667;I6;UAC;40.0;0.975;1.125
167;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;6M2;0.8666666666666667;I6;UAC;40.0;0.975;1.125
168;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;4M1;0.8666666666666667;I7;UAC;40.0;0.975;1.125
169;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;4M2;0.8666666666666667;I7;UAC;40.0;0.975;1.125
170;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;6M1;0.8666666666666667;I7;UAC;40.0;0.975;1.125
171;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;6M2;0.8666666666666667;I7;UAC;40.0;0.975;1.125
172;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;4;2022;2;GIOVANNI ALMEIDA SANTOS;60h;7M1234;68;31;FGA - SALA I10;7M1;0.45588235294117646;I10;UAC;80.0;0.3875;0.85
173;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;4;2022;2;GIOVANNI ALMEIDA SANTOS;60h;7M1234;68;31;FGA - SALA I10;7M2;0.45588235294117646;I10;UAC;80.0;0.3875;0.85
174;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;4;2022;2;GIOVANNI ALMEIDA SANTOS;60h;7M1234;68;31;FGA - SALA I10;7M3;0.45588235294117646;I10;UAC;80.0;0.3875;0.85
175;FGA0060 - SISTEMAS DE BANCO DE DADOS 2;4;2022;2;GIOVANNI ALMEIDA SANTOS;60h;7M1234;68;31;FGA - SALA I10;7M4;0.45588235294117646;I10;UAC;80.0;0.3875;0.85
176;FGA0062 - PROJETO DE SISTEMAS DE OBSERVAÇÃO DA TERRA;2;2022;2;GIANCARLO SANTILLI;60h;24M34;20;2;FGA - LAB TERMODINÂMICA;2M3;0.1;Lab.Termodin.;UED;25.0;0.08;0.8
177;FGA0062 - PROJETO DE SISTEMAS DE OBSERVAÇÃO DA TERRA;2;2022;2;GIANCARLO SANTILLI;60h;24M34;20;2;FGA - LAB TERMODINÂMICA;2M4;0.1;Lab.Termodin.;UED;25.0;0.08;0.8
178;FGA0062 - PROJETO DE SISTEMAS DE OBSERVAÇÃO DA TERRA;2;2022;2;GIANCARLO SANTILLI;60h;24M34;20;2;FGA - LAB TERMODINÂMICA;4M3;0.1;Lab.Termodin.;UED;25.0;0.08;0.8
179;FGA0062 - PROJETO DE SISTEMAS DE OBSERVAÇÃO DA TERRA;2;2022;2;GIANCARLO SANTILLI;60h;24M34;20;2;FGA - LAB TERMODINÂMICA;4M4;0.1;Lab.Termodin.;UED;25.0;0.08;0.8
180;FGA0065 - PROPULSÃO ELÉTRICA;1;2022;2;PAOLO GESSINI;60h;24M34;15;6;FGA- SALA MULTIUSO;2M3;0.4;Multi.;UAC;25.0;0.24;0.6
181;FGA0065 - PROPULSÃO ELÉTRICA;1;2022;2;PAOLO GESSINI;60h;24M34;15;6;FGA- SALA MULTIUSO;2M4;0.4;Multi.;UAC;25.0;0.24;0.6
182;FGA0065 - PROPULSÃO ELÉTRICA;1;2022;2;PAOLO GESSINI;60h;24M34;15;6;FGA- SALA MULTIUSO;4M3;0.4;Multi.;UAC;25.0;0.24;0.6
183;FGA0065 - PROPULSÃO ELÉTRICA;1;2022;2;PAOLO GESSINI;60h;24M34;15;6;FGA- SALA MULTIUSO;4M4;0.4;Multi.;UAC;25.0;0.24;0.6
184;FGA0066 - FUNDAMENTOS DE VARIÁVEL COMPLEXA PARA ENGENHARIA;1;2022;2;TATIANE DA SILVA EVANGELISTA;60h;35M12;60;19;FGA - SALA I3;3M1;0.31666666666666665;I3;UAC;60.0;0.31666666666666665;1.0
185;FGA0066 - FUNDAMENTOS DE VARIÁVEL COMPLEXA PARA ENGENHARIA;1;2022;2;TATIANE DA SILVA EVANGELISTA;60h;35M12;60;19;FGA - SALA I3;3M2;0.31666666666666665;I3;UAC;60.0;0.31666666666666665;1.0
186;FGA0066 - FUNDAMENTOS DE VARIÁVEL COMPLEXA PARA ENGENHARIA;1;2022;2;TATIANE DA SILVA EVANGELISTA;60h;35M12;60;19;FGA - SALA I3;5M1;0.31666666666666665;I3;UAC;60.0;0.31666666666666665;1.0
187;FGA0066 - FUNDAMENTOS DE VARIÁVEL COMPLEXA PARA ENGENHARIA;1;2022;2;TATIANE DA SILVA EVANGELISTA;60h;35M12;60;19;FGA - SALA I3;5M2;0.31666666666666665;I3;UAC;60.0;0.31666666666666665;1.0
188;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;EULER DE VILHENA GARCIA;60h;35M12;50;31;FGA - SALA S9;3M1;0.62;S9;UAC;130.0;0.23846153846153847;0.38461538461538464
189;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;EULER DE VILHENA GARCIA;60h;35M12;50;31;FGA - SALA S9;3M2;0.62;S9;UAC;130.0;0.23846153846153847;0.38461538461538464
190;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;EULER DE VILHENA GARCIA;60h;35M12;50;31;FGA - SALA S9;5M1;0.62;S9;UAC;130.0;0.23846153846153847;0.38461538461538464
191;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;EULER DE VILHENA GARCIA;60h;35M12;50;31;FGA - SALA S9;5M2;0.62;S9;UAC;130.0;0.23846153846153847;0.38461538461538464
192;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;LUIS FILOMENO DE JESUS FERNANDES;30h;24M12;45;24;FGA - S8;2M1;0.5333333333333333;S8;UAC;45.0;0.5333333333333333;1.0
193;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;LUIS FILOMENO DE JESUS FERNANDES;30h;24M12;45;24;FGA - S8;2M2;0.5333333333333333;S8;UAC;45.0;0.5333333333333333;1.0
194;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;LUIS FILOMENO DE JESUS FERNANDES;30h;24M12;45;24;FGA - S8;4M1;0.5333333333333333;S8;UAC;45.0;0.5333333333333333;1.0
195;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;LUIS FILOMENO DE JESUS FERNANDES;30h;24M12;45;24;FGA - S8;4M2;0.5333333333333333;S8;UAC;45.0;0.5333333333333333;1.0
196;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;MARCELINO MONTEIRO DE ANDRADE;30h;24M12;45;24;FGA - S8;2M1;0.5333333333333333;S8;UAC;45.0;0.5333333333333333;1.0
197;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;MARCELINO MONTEIRO DE ANDRADE;30h;24M12;45;24;FGA - S8;2M2;0.5333333333333333;S8;UAC;45.0;0.5333333333333333;1.0
198;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;MARCELINO MONTEIRO DE ANDRADE;30h;24M12;45;24;FGA - S8;4M1;0.5333333333333333;S8;UAC;45.0;0.5333333333333333;1.0
199;FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;MARCELINO MONTEIRO DE ANDRADE;30h;24M12;45;24;FGA - S8;4M2;0.5333333333333333;S8;UAC;45.0;0.5333333333333333;1.0
200;FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;18;FGA - SALA I3 / SALA S6;2M3;0.3;I3;UAC;60.0;0.3;1.0
201;FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;18;FGA - SALA I3 / SALA S6;2M4;0.3;I3;UAC;60.0;0.3;1.0
202;FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;18;FGA - SALA I3 / SALA S6;4M3;0.3;I3;UAC;60.0;0.3;1.0
203;FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;18;FGA - SALA I3 / SALA S6;4M4;0.3;I3;UAC;60.0;0.3;1.0
204;FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;18;FGA - SALA I3 / SALA S6;2M3;0.3;S6;UAC;60.0;0.3;1.0
205;FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;18;FGA - SALA I3 / SALA S6;2M4;0.3;S6;UAC;60.0;0.3;1.0
206;FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;18;FGA - SALA I3 / SALA S6;4M3;0.3;S6;UAC;60.0;0.3;1.0
207;FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;18;FGA - SALA I3 / SALA S6;4M4;0.3;S6;UAC;60.0;0.3;1.0
208;FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;DIOGO DE OLIVEIRA COSTA;30h;3T23;24;9;FGA - SALA LAB NEI;3T2;0.375;Lab.NEI-1;UED;20.0;0.45;1.2
209;FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;DIOGO DE OLIVEIRA COSTA;30h;3T23;24;9;FGA - SALA LAB NEI;3T3;0.375;Lab.NEI-1;UED;20.0;0.45;1.2
210;FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;ANDERSON JOSE COSTA SENA;30h;5M34;24;11;FGA - SALA LAB NEI;5M3;0.4583333333333333;Lab.NEI-1;UED;20.0;0.55;1.2
211;FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;ANDERSON JOSE COSTA SENA;30h;5M34;24;11;FGA - SALA LAB NEI;5M4;0.4583333333333333;Lab.NEI-1;UED;20.0;0.55;1.2
212;FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;4;2022;2;DIOGO DE OLIVEIRA COSTA;30h;6M12;24;9;FGA - SALA LAB NEI;6M1;0.375;Lab.NEI-1;UED;20.0;0.45;1.2
213;FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;4;2022;2;DIOGO DE OLIVEIRA COSTA;30h;6M12;24;9;FGA - SALA LAB NEI;6M2;0.375;Lab.NEI-1;UED;20.0;0.45;1.2
214;FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;6;2022;2;ANDERSON JOSE COSTA SENA;30h;4M34;24;19;FGA - SALA LAB NEI;4M3;0.7916666666666666;Lab.NEI-1;UED;20.0;0.95;1.2
215;FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;6;2022;2;ANDERSON JOSE COSTA SENA;30h;4M34;24;19;FGA - SALA LAB NEI;4M4;0.7916666666666666;Lab.NEI-1;UED;20.0;0.95;1.2
216;FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;7;2022;2;ANDERSON JOSE COSTA SENA;30h;5M12;24;4;FGA - SALA LAB NEI;5M1;0.16666666666666666;Lab.NEI-1;UED;20.0;0.2;1.2
217;FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;7;2022;2;ANDERSON JOSE COSTA SENA;30h;5M12;24;4;FGA - SALA LAB NEI;5M2;0.16666666666666666;Lab.NEI-1;UED;20.0;0.2;1.2
218;FGA0070 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 2;3;2022;2;ROBERTO DE SOUZA BAPTISTA;30h;6M34;20;18;FGA - SALA LAB NEI;6M3;0.9;Lab.NEI-1;UED;20.0;0.9;1.0
219;FGA0070 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 2;3;2022;2;ROBERTO DE SOUZA BAPTISTA;30h;6M34;20;18;FGA - SALA LAB NEI;6M4;0.9;Lab.NEI-1;UED;20.0;0.9;1.0
220;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;30h;4M5 4T1;14;13;FGA - SALA LAB SS;4M5;0.9285714285714286;Lab.SS;UED;45.0;0.28888888888888886;0.3111111111111111
221;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;30h;4M5 4T1;14;13;FGA - SALA LAB SS;4T1;0.9285714285714286;Lab.SS;UED;45.0;0.28888888888888886;0.3111111111111111
222;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;2;2022;2;ANDERSON JOSE COSTA SENA;30h;4T23;14;13;FGA - SALA LAB NEI 2;4T2;0.9285714285714286;Lab.NEI-2;UED;20.0;0.65;0.7
223;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;2;2022;2;ANDERSON JOSE COSTA SENA;30h;4T23;14;13;FGA - SALA LAB NEI 2;4T3;0.9285714285714286;Lab.NEI-2;UED;20.0;0.65;0.7
224;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;3;2022;2;ANDERSON JOSE COSTA SENA;30h;4T45;14;12;FGA - SALA LAB NEI 2;4T4;0.8571428571428571;Lab.NEI-2;UED;20.0;0.6;0.7
225;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;3;2022;2;ANDERSON JOSE COSTA SENA;30h;4T45;14;12;FGA - SALA LAB NEI 2;4T5;0.8571428571428571;Lab.NEI-2;UED;20.0;0.6;0.7
226;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;4;2022;2;ANDERSON JOSE COSTA SENA;30h;5T23;14;14;FGA - SALA LAB NEI 2;5T2;1.0;Lab.NEI-2;UED;20.0;0.7;0.7
227;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;4;2022;2;ANDERSON JOSE COSTA SENA;30h;5T23;14;14;FGA - SALA LAB NEI 2;5T3;1.0;Lab.NEI-2;UED;20.0;0.7;0.7
228;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;5;2022;2;DIOGO DE OLIVEIRA COSTA;30h;6T23;14;9;FGA - SALA LAB NEI 2;6T2;0.6428571428571429;Lab.NEI-2;UED;20.0;0.45;0.7
229;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;5;2022;2;DIOGO DE OLIVEIRA COSTA;30h;6T23;14;9;FGA - SALA LAB NEI 2;6T3;0.6428571428571429;Lab.NEI-2;UED;20.0;0.45;0.7
230;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;6;2022;2;GUILLERMO ALVAREZ BESTARD;30h;6M12;14;9;FGA - SALA LAB SS;6M1;0.6428571428571429;Lab.SS;UED;45.0;0.2;0.3111111111111111
231;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;6;2022;2;GUILLERMO ALVAREZ BESTARD;30h;6M12;14;9;FGA - SALA LAB SS;6M2;0.6428571428571429;Lab.SS;UED;45.0;0.2;0.3111111111111111
232;FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;7;2022;2;HENRIQUE MARRA TAIRA MENEGAZ;30h;3M12;14;12;FGA - SALA LAB NEI 2;3M1;0.8571428571428571;Lab.NEI-2;UED;20.0;0.6;0.7
